# Detector n: 1D Projection
  1.0879999256E-01  1.0994999254E-01  8.56866E-05  2.75861E+00
  1.0994999254E-01  1.1109999251E-01  8.50858E-05  2.74210E+00
  1.1109999251E-01  1.1224999249E-01  8.41665E-05  2.74162E+00
  1.1224999249E-01  1.1339999247E-01  8.36236E-05  2.72106E+00
  1.1339999247E-01  1.1454999244E-01  8.24375E-05  2.71968E+00
  1.1454999244E-01  1.1569999242E-01  8.21093E-05  2.72027E+00
  1.1569999242E-01  1.1684999239E-01  8.18424E-05  2.71134E+00
  1.1684999239E-01  1.1799999237E-01  8.10954E-05  2.70051E+00
  1.1799999237E-01  1.1914999235E-01  8.05643E-05  2.69529E+00
  1.1914999235E-01  1.2029999232E-01  8.03352E-05  2.68933E+00
  1.2029999232E-01  1.2144999230E-01  7.93820E-05  2.68119E+00
  1.2144999230E-01  1.2259999228E-01  7.90177E-05  2.67548E+00
  1.2259999228E-01  1.2374999225E-01  7.81947E-05  2.66644E+00
  1.2374999225E-01  1.2489999223E-01  7.74122E-05  2.65716E+00
  1.2489999223E-01  1.2604999220E-01  7.69613E-05  2.65109E+00
  1.2604999220E-01  1.2719999218E-01  7.61584E-05  2.64586E+00
  1.2719999218E-01  1.2834999216E-01  7.58322E-05  2.63542E+00
  1.2834999216E-01  1.2949999213E-01  7.54694E-05  2.62918E+00
  1.2949999213E-01  1.3064999211E-01  7.49615E-05  2.62761E+00
  1.3064999211E-01  1.3179999208E-01  7.45166E-05  2.61805E+00
  1.3179999208E-01  1.3294999206E-01  7.39383E-05  2.61673E+00
  1.3294999206E-01  1.3409999204E-01  7.32331E-05  2.60157E+00
  1.3409999204E-01  1.3524999201E-01  7.29649E-05  2.60846E+00
  1.3524999201E-01  1.3639999199E-01  7.21960E-05  2.59688E+00
  1.3639999199E-01  1.3754999197E-01  7.16611E-05  2.58826E+00
  1.3754999197E-01  1.3869999194E-01  7.12984E-05  2.58429E+00
  1.3869999194E-01  1.3984999192E-01  7.09036E-05  2.57214E+00
  1.3984999192E-01  1.4099999189E-01  7.03267E-05  2.57263E+00
  1.4099999189E-01  1.4214999187E-01  7.00909E-05  2.55818E+00
  1.4214999187E-01  1.4329999185E-01  6.93928E-05  2.55860E+00
  1.4329999185E-01  1.4444999182E-01  6.86048E-05  2.55259E+00
  1.4444999182E-01  1.4559999180E-01  6.83921E-05  2.54479E+00
  1.4559999180E-01  1.4674999177E-01  6.77722E-05  2.54062E+00
  1.4674999177E-01  1.4789999175E-01  6.73527E-05  2.53289E+00
  1.4789999175E-01  1.4904999173E-01  6.68929E-05  2.52579E+00
  1.4904999173E-01  1.5019999170E-01  6.61999E-05  2.52410E+00
  1.5019999170E-01  1.5134999168E-01  6.58617E-05  2.51813E+00
  1.5134999168E-01  1.5249999166E-01  6.55264E-05  2.51103E+00
  1.5249999166E-01  1.5364999163E-01  6.48345E-05  2.50687E+00
  1.5364999163E-01  1.5479999161E-01  6.44032E-05  2.50391E+00
  1.5479999161E-01  1.5594999158E-01  6.40393E-05  2.49888E+00
  1.5594999158E-01  1.5709999156E-01  6.35114E-05  2.48845E+00
  1.5709999156E-01  1.5824999154E-01  6.29192E-05  2.49953E+00
  1.5824999154E-01  1.5939999151E-01  6.28073E-05  2.49180E+00
  1.5939999151E-01  1.6054999149E-01  6.20656E-05  2.47850E+00
  1.6054999149E-01  1.6169999146E-01  6.16482E-05  2.47679E+00
  1.6169999146E-01  1.6284999144E-01  6.11196E-05  2.47124E+00
  1.6284999144E-01  1.6399999142E-01  6.07211E-05  2.46577E+00
  1.6399999142E-01  1.6514999139E-01  6.01368E-05  2.46196E+00
  1.6514999139E-01  1.6629999137E-01  5.96463E-05  2.45191E+00
  1.6629999137E-01  1.6744999135E-01  5.91680E-05  2.45073E+00
  1.6744999135E-01  1.6859999132E-01  5.87012E-05  2.44167E+00
  1.6859999132E-01  1.6974999130E-01  5.84109E-05  2.43956E+00
